name,price,url,category
"Cast Iron Scrap, For Foundry Industry",₹35/ Kg,https://www.indiamart.com/proddetail/cast-iron-scrap-2850315608362.html?pos=40&kwd=iron,Iron Scrap
Cast Iron Scrap,₹43/ Kg,https://www.indiamart.com/proddetail/cast-iron-scrap-26865466297.html?pos=41&kwd=iron,Iron Scrap
cast iron scrap 5-15 kg pieces,"₹32,000/ Metric Ton",https://www.indiamart.com/proddetail/cast-iron-scrap-5-15-kg-pieces-20288717988.html?pos=42&kwd=iron,Iron Scrap
"Cast Iron Body Motor Parts Scrap Silver Now Available, For Metal Industry, 50 Kg","₹37,185/ Metric Ton",https://www.indiamart.com/proddetail/cast-iron-body-motor-parts-scrap-silver-now-available-2851742615997.html?pos=43&kwd=iron,Iron Scrap
C I BORING,₹24/ Kilogram,https://www.indiamart.com/proddetail/c-i-boring-20274145773.html?pos=46&kwd=iron,Iron Scrap
"Ms Brown Mild Steel Scrap, For Industrial, Packaging Type: Loose",₹40/ Kg,https://www.indiamart.com/proddetail/mild-steel-scrap-2850141292033.html?pos=49&kwd=iron,Iron Scrap
Iron Used Rail Scrap R50 R65,₹640/ Kg,https://www.indiamart.com/proddetail/used-rail-scrap-r50-r65-23247367330.html?pos=51&kwd=iron,Iron Scrap
"Aluminium Bronze Scrap, 50 Kg",₹450/ Kg,https://www.indiamart.com/proddetail/aluminium-bronze-scrap-2849909112373.html?pos=52&kwd=iron,Iron Scrap
Horizontal Boring Machine Jobs,"₹1,999/ Hour",https://www.indiamart.com/proddetail/horizontal-boring-machine-jobs-19775593230.html?pos=53&kwd=iron,Iron Scrap
MS Rail Scrap,₹41/ Kg,https://www.indiamart.com/proddetail/ms-rail-scrap-21645370548.html?pos=54&kwd=iron,Iron Scrap
"MS Alang Plate, Thickness: 12-15 mm","₹43,000/ Ton",https://www.indiamart.com/proddetail/ms-alang-plate-12917826848.html?pos=55&kwd=iron,Iron Scrap
Black Iron Ss Metal Scrap,₹20/ Tonne,https://www.indiamart.com/proddetail/ss-metal-scrap-2851534999512.html?pos=56&kwd=iron,Iron Scrap
Tungsten Scrap,"₹2,200/ Kg",https://www.indiamart.com/proddetail/tungsten-scrap-23932802362.html?pos=57&kwd=iron,Iron Scrap
Steel Scrap,₹155/ Kilogram,https://www.indiamart.com/proddetail/steel-scrap-13708304333.html?pos=59&kwd=iron,Iron Scrap
"PVC Cast Iron Scrap, For Metal Industry",₹47/ Kg,https://www.indiamart.com/proddetail/cast-iron-scrap-2851526575291.html?pos=63&kwd=iron,Iron Scrap
"GI Plain Sheet Scraps, Packaging Type: Galwanised",₹74/ Kg,https://www.indiamart.com/proddetail/gi-plain-sheet-scraps-23727670197.html?pos=64&kwd=iron,Iron Scrap
Imported Iron Heavy Melting Scrap,"₹36,000/ Tonne",https://www.indiamart.com/proddetail/heavy-melting-scrap-2850577522991.html?pos=65&kwd=iron,Iron Scrap
Iron Used Electric Motor Scrap,₹120/ Kg,https://www.indiamart.com/proddetail/electric-motor-scrap-23471275762.html?pos=66&kwd=iron,Iron Scrap
Unused Mobile PCB Scrap,₹550/ Kg,https://www.indiamart.com/proddetail/mobile-pcb-scrap-unused-2848993036930.html?pos=67&kwd=iron,Iron Scrap
"Solid Form Cast Iron Borring, For Foundry Industry",₹38/ Kg,https://www.indiamart.com/proddetail/cast-iron-borring-22083958955.html?pos=68&kwd=iron,Iron Scrap
Iron Machinery Scrap factory scrap Service,₹50/ Kg,https://www.indiamart.com/proddetail/machinery-scrap-factory-scrap-service-26152223073.html?pos=69&kwd=iron,Iron Scrap
"Cast Iron Scrap, For Metal Industry",₹25/ Kg,https://www.indiamart.com/proddetail/cast-iron-scrap-21639393062.html?pos=70&kwd=iron,Iron Scrap
Tower GI Angle Scrap,₹39/ Kg,https://www.indiamart.com/proddetail/tower-gi-angle-scrap-16983212548.html?pos=72&kwd=iron,Iron Scrap
Iron Zinc Dust Powder,₹265/ Kg,https://www.indiamart.com/proddetail/iron-zinc-dust-powder-20396738830.html?pos=74&kwd=iron,Iron Scrap
"Galvanised Iron G.I Sheet cutting (scrap), Packaging Type: Usually Sold Unpacked",₹56/ Kg,https://www.indiamart.com/proddetail/g-i-sheet-cutting-scrap-22454823430.html?pos=75&kwd=iron,Iron Scrap
Iron Industrial Sarap,"₹32,000/ Ton",https://www.indiamart.com/proddetail/industrial-sarap-25586347155.html?pos=77&kwd=iron,Iron Scrap
Iron Scrap,"₹20,000/ Ton",https://www.indiamart.com/proddetail/iron-scrap-16866376630.html?pos=78&kwd=iron,Iron Scrap
"Cast Iron Scrap, For Metal Industry",₹27.50/ kg,https://www.indiamart.com/proddetail/cast-iron-scrap-21829181373.html?pos=87&kwd=iron,Iron Scrap
Ship Shaft Scrap,₹55/ Kilogram,,Iron Scrap
"HMS & Cast Iron Scrap, For Casting",₹40/ Kg,https://www.indiamart.com/proddetail/hms-cast-iron-scrap-2850842109662.html?pos=95&kwd=iron,Iron Scrap
CI Cast Iron Rotors And Drum Scrap,₹28/ Kilogram,https://www.indiamart.com/proddetail/cast-iron-rotors-and-drum-scrap-16840148762.html?pos=96&kwd=iron,Iron Scrap
"Brown Hms 1 & 2 Scraps Cast Iron Scraps, For Metal Industry, Packaging Type: Loose",₹40/ Kg,https://www.indiamart.com/proddetail/hms-1-2-scraps-cast-iron-scraps-23337293412.html?pos=100&kwd=iron,Iron Scrap
CRCA Iron Punching Bundle Scrap,₹31.50/ Kilogram,https://www.indiamart.com/proddetail/crca-iron-punching-bundle-scrap-19506464812.html?pos=102&kwd=iron,Iron Scrap
"Black Iron Hms Scrap, For Metal Industry, Packaging Type: Loose","₹25,000/ Metric Ton",https://www.indiamart.com/proddetail/hms-scrap-22442669673.html?pos=103&kwd=iron,Iron Scrap
"Aluminium Scrap, For Melting",₹125/ Kg,https://www.indiamart.com/proddetail/aluminium-scrap-21947450388.html?pos=104.1&kwd=iron,Iron Scrap
"CAST IRON TURNING, for Foundry Industry",₹21/ Kg,https://www.indiamart.com/proddetail/cast-iron-turning-21861817133.html?pos=105&kwd=iron,Iron Scrap
Iron COIL SPRING IFS FOR SCORPIO,"₹1,650/ set",https://www.indiamart.com/proddetail/coil-spring-ifs-for-scorpio-23980862933.html?pos=106&kwd=iron,Iron Scrap
Iron Turning Scrap,₹16/ Kilogram,,Iron Scrap
H R Trimming Scrap,"₹40,000/ Metric Ton",,Iron Scrap
Cast Iron Scrap,"₹32,000/ Metric Ton",,Iron Scrap
Cast Iron Scrap,₹27/ KGS,,Iron Scrap
Copper Scrap,₹450/ Kilogram,https://www.indiamart.com/proddetail/copper-scrap-15878555955.html?pos=143.1&kwd=iron,Iron Scrap
Cast Iron Scraps,₹45/ Kilogram,,Iron Scrap
"Powder 99.7% Technical Grade Zinc Dust, 25 Kg,50 Kg",₹325/ Kg,https://www.indiamart.com/proddetail/technical-grade-zinc-dust-4441424412.html?pos=146&kwd=iron,Iron Scrap
ALUMINIUM SCRAP,₹165/ Kg,https://www.indiamart.com/proddetail/aluminium-scrap-2851746101948.html?pos=148&kwd=iron,Iron Scrap
Inconel Scrap,₹200/ Kilogram,https://www.indiamart.com/proddetail/inconel-scrap-23123123862.html?pos=149&kwd=iron,Iron Scrap
Aluminium Scrap,₹260/ Kg,https://www.indiamart.com/proddetail/aluminium-scrap-21688840512.html?pos=150.1&kwd=iron,Iron Scrap
"Steel Tire Wire Scrap, Packaging Type: Loose, Bars Offcuts",₹14/ Kilogram,https://www.indiamart.com/proddetail/steel-tire-wire-scrap-6959093362.html?pos=151&kwd=iron,Iron Scrap
Magnesium Metal Scrap,₹150/ Kg,https://www.indiamart.com/proddetail/magnesium-metal-scrap-27070888962.html?pos=153&kwd=iron,Iron Scrap
"50 Kg Black Ms Wire Nails Scrap, Head Diameter: 0.5 mm, Gauge: 14 Gauge",₹60/ Kg,https://www.indiamart.com/proddetail/ms-wire-nails-scrap-25606427362.html?pos=155&kwd=iron,Iron Scrap
"Solid 90% Zinc Dross Scrap, 1 Kg",₹160/ Kilogram,https://www.indiamart.com/proddetail/zinc-dross-scrap-22666888788.html?pos=156&kwd=iron,Iron Scrap
Cobalt Chips,"₹8,000/ onwards",https://www.indiamart.com/proddetail/cobalt-chips-21332786033.html?pos=159&kwd=iron,Iron Scrap
"Solder scrap, Packaging Type: Packet",₹99/ Kg,https://www.indiamart.com/proddetail/solder-scrap-25704428473.html?pos=160&kwd=iron,Iron Scrap
"Stainless Steel Scrap, Material Grade: 316 L, Standard",₹145/ Kg,https://www.indiamart.com/proddetail/stainless-steel-scrap-21492393455.html?pos=161&kwd=iron,Iron Scrap
Carbide Scrap,"₹1,900/ Kg",https://www.indiamart.com/proddetail/carbide-scrap-20266292897.html?pos=163&kwd=iron,Iron Scrap
"Aluminum Gray Grey Aluminium Dross, For Melting",₹44/ Kg,https://www.indiamart.com/proddetail/grey-aluminium-dross-26457338462.html?pos=164&kwd=iron,Iron Scrap
"Hastelloy C22 Scrap, 3 mm","₹1,300/ Kilogram",https://www.indiamart.com/proddetail/hastelloy-c22-scrap-20225663230.html?pos=165&kwd=iron,Iron Scrap
Zinc Dust 97%,₹209/ Kg,https://www.indiamart.com/proddetail/zinc-dust-97-22480211248.html?pos=166&kwd=iron,Iron Scrap
Zinc Dust -Everzinc Malaysia Min 985% Purity - Std 7 And Superfine Grades,₹400/ Kg,https://www.indiamart.com/proddetail/zinc-dust-everzinc-malaysia-min-985-purity-std-7-and-superfine-grades-23329391248.html?pos=167&kwd=iron,Iron Scrap
Titanium Metal Scrap,₹400/ Kg,https://www.indiamart.com/proddetail/titanium-metal-scrap-2851258163412.html?pos=169&kwd=iron,Iron Scrap
Silicon Metal Scrap,₹150/ Kilogram,https://www.indiamart.com/proddetail/silicon-metal-scrap-2112056955.html?pos=170&kwd=iron,Iron Scrap
Ms Gi Wire Scrap,₹31/ Kg,https://www.indiamart.com/proddetail/ms-gi-wire-scrap-2850448059912.html?pos=171&kwd=iron,Iron Scrap
Powder Scrap Melt,₹40/ Kilogram,https://www.indiamart.com/proddetail/scrap-melt-2963678848.html?pos=172&kwd=iron,Iron Scrap
Mild Steel CR Trimming Industrial Scrap,₹24/ Kilogram,https://www.indiamart.com/proddetail/cr-trimming-industrial-scrap-20858592197.html?pos=174&kwd=iron,Iron Scrap
"Steel Tire Wire Scrap, Material Grade: 2507, Thickness: 4MM",₹27/ Kg,https://www.indiamart.com/proddetail/steel-tire-wire-scrap-21650569491.html?pos=175&kwd=iron,Iron Scrap
Cupro Nickel 90/10 Scrap,₹600/ Kg,https://www.indiamart.com/proddetail/cupro-nickel-90-10-scrap-24238651188.html?pos=176&kwd=iron,Iron Scrap
Powder Zinc Dust,₹175/ Kilogram,https://www.indiamart.com/proddetail/zinc-dust-4855387362.html?pos=177&kwd=iron,Iron Scrap
Linear Mild Steel Metal Screening Machine,₹1.5 Lakh/ Unit,https://www.indiamart.com/proddetail/metal-screening-machine-19462570197.html?pos=178&kwd=iron,Iron Scrap
Manganese Metal Flakes,₹195/ Kg,https://www.indiamart.com/proddetail/manganese-metal-flakes-19522927088.html?pos=179&kwd=iron,Iron Scrap
Zinc Dust,₹170/ Kg,https://www.indiamart.com/proddetail/zinc-dust-10911910233.html?pos=180&kwd=iron,Iron Scrap
"99.99% Millberry Electric Copper Wire Scrap Online in USA, EUROPE, ASIA",₹206/ Kg,https://www.indiamart.com/proddetail/99-99-millberry-electric-copper-wire-scrap-online-in-usa-europe-asia-2851587723212.html?pos=183&kwd=iron,Iron Scrap
Premium Grade Ceramic CPU scrap/ Gold Recovery Ceramic CPU processor scrap,"₹20,565/ Tonne",https://www.indiamart.com/proddetail/premium-grade-ceramic-cpu-scrap-gold-recovery-ceramic-cpu-processor-scrap-2851695120933.html?pos=185&kwd=iron,Iron Scrap
"Silver Shredded Aluminium UBC Scrap, For Melting",₹120/ Kg,https://www.indiamart.com/proddetail/shredded-aluminium-ubc-scrap-25745088112.html?pos=191&kwd=iron,Iron Scrap
Copper Wire Scrap,₹800/ Kg onwards,https://www.indiamart.com/proddetail/copper-wire-scrap-3845269991.html?pos=1&kwd=copper,Copper Wire Scrap
"Millberry Copper Scrap, For Electric wire & Cables, Grade: Grade A",₹700/ Kg,https://www.indiamart.com/proddetail/millberry-copper-scrap-2850052297062.html?pos=2&kwd=copper,Copper Wire Scrap
"99.99% Brown Copper Wire Scrap, Grade: Grade A",₹775/ Kg,https://www.indiamart.com/proddetail/copper-wire-scrap-26010043430.html?pos=3&kwd=copper,Copper Wire Scrap
"Millberry Copper Wire Scrap, 1000 kg",₹720/ Kg,https://www.indiamart.com/proddetail/millberry-copper-wire-scrap-2850370371091.html?pos=4&kwd=copper,Copper Wire Scrap
"99.99% Brown Copper Cathode Sheet Scrap, For Electric Wire",₹300/ Kg,https://www.indiamart.com/proddetail/copper-cathode-sheet-scrap-22206617433.html?pos=5&kwd=copper,Copper Wire Scrap
"Silver Aluminum Wire Scrap, For Machinery",₹220/ Kg,https://www.indiamart.com/proddetail/aluminum-wire-scrap-23316284791.html?pos=6&kwd=copper,Copper Wire Scrap
"Copper Scrap Wire, Packaging Size: 50 kg",₹723/ Kg,https://www.indiamart.com/proddetail/copper-scrap-wire-2851649694762.html?pos=7&kwd=copper,Copper Wire Scrap
"Scrap Copper, For Electric Wire, Packaging Size: 50 kg",₹730/ Kg,https://www.indiamart.com/proddetail/scrap-copper-2851625444397.html?pos=8&kwd=copper,Copper Wire Scrap
"Copper Millberry Wire Scraps 99.99, Grade: Grade A",₹640/ Kg,https://www.indiamart.com/proddetail/copper-millberry-wire-scraps-99-99-23846650312.html?pos=9&kwd=copper,Copper Wire Scrap
"Copper Nickel Scrap, For Industrial, Packaging Size: 50 - 100 Kg",₹635/ Kg,https://www.indiamart.com/proddetail/copper-nickel-scrap-15458183230.html?pos=10&kwd=copper,Copper Wire Scrap
"Wire Millberry Copper Scrap, For industrial, Grade: AA",₹695/ Kg,https://www.indiamart.com/proddetail/millberry-copper-scrap-2848962027448.html?pos=11&kwd=copper,Copper Wire Scrap
"Golden Copper Wire Scrap, Grade: Grade A",₹650/ Kg,https://www.indiamart.com/proddetail/copper-wire-scrap-2851109739162.html?pos=12&kwd=copper,Copper Wire Scrap
"Copper Wire Scrap, Grade: AA",₹680/ Kg,https://www.indiamart.com/proddetail/copper-wire-scrap-24502513933.html?pos=14&kwd=copper,Copper Wire Scrap
"99.99% Brown Copper Millberry Wire Scrap, Grade: AA, Packaging Size: 100kg",₹720/ Kg,https://www.indiamart.com/proddetail/copper-millberry-wire-scrap-23815570933.html?pos=15&kwd=copper,Copper Wire Scrap
"Gunmetal Scrap, 50 Kg",₹750/ Kg,https://www.indiamart.com/proddetail/gunmetal-scrap-20355924491.html?pos=16.1&kwd=copper,Copper Wire Scrap
100% Golden Copper Wire Scrap,₹700/ Kg,https://www.indiamart.com/proddetail/copper-wire-scrap-22912104797.html?pos=17&kwd=copper,Copper Wire Scrap
"Electrical Conductivity 99.9% Millberry Copper Wire Scrap, Grade: Grade A, Packaging Size: 25 Kg Approx",₹715/ Kg,https://www.indiamart.com/proddetail/millberry-copper-wire-scrap-22814448791.html?pos=20&kwd=copper,Copper Wire Scrap
Scrap Insulated Copper Wire,₹350/ Kg,https://www.indiamart.com/proddetail/scrap-insulated-copper-wire-25981913648.html?pos=21&kwd=copper,Copper Wire Scrap
"Copper Wire Scrap, Grade: Grade A",₹650/ Kg,https://www.indiamart.com/proddetail/copper-wire-scrap-2851109696488.html?pos=22&kwd=copper,Copper Wire Scrap
"Copper Wire Scrap Millberry, Packaging Size: Jumbo bags",₹550/ Kg,https://www.indiamart.com/proddetail/copper-wire-scrap-millberry-27144358433.html?pos=23&kwd=copper,Copper Wire Scrap
99. 97 Copper scrap,₹700/ Kg,https://www.indiamart.com/proddetail/copper-scrap-20913475862.html?pos=24&kwd=copper,Copper Wire Scrap
Copper Wire Scrap,"₹5,000/ Kg",https://www.indiamart.com/proddetail/copper-wire-scrap-2951248555.html?pos=25&kwd=copper,Copper Wire Scrap
"97.8% Armature Copper Wire Scrap, Packaging Size: Loose",₹775/ Kg,https://www.indiamart.com/proddetail/armature-copper-wire-scrap-23498465891.html?pos=26&kwd=copper,Copper Wire Scrap
"Copper Nickel Scrap, For Electric Wire, 25 Kg",₹600/ Kg,https://www.indiamart.com/proddetail/copper-nickel-scrap-23839057312.html?pos=29&kwd=copper,Copper Wire Scrap
"Copper Plate Scrap, For Industrial",₹440/ kg,https://www.indiamart.com/proddetail/copper-plate-scrap-14539941691.html?pos=31&kwd=copper,Copper Wire Scrap
"Copper Wire Scrap, 100 kg",₹680/ Kg,https://www.indiamart.com/proddetail/copper-wire-scrap-2852054534755.html?pos=32&kwd=copper,Copper Wire Scrap
"Copper Wire Scraps 99.9, Grade: Grade A",₹650/ Kg,https://www.indiamart.com/proddetail/copper-wire-scraps-99-9-2850126731097.html?pos=34&kwd=copper,Copper Wire Scrap
"Red Wire Millberry Copper Scrap, For Automobile Industry, Grade: AA",₹600/ Kg,https://www.indiamart.com/proddetail/millberry-copper-scrap-23975528888.html?pos=35&kwd=copper,Copper Wire Scrap
"99% Red Copper Wire Scrap, Grade: Grade A, Packaging Size: 50Kg",₹735/ Kg,https://www.indiamart.com/proddetail/copper-wire-scrap-2850036527388.html?pos=36&kwd=copper,Copper Wire Scrap
"98% Brown Copper Scrap Wire, Grade: Grade A, Packaging Size: 50 Kg",₹740/ Kg,https://www.indiamart.com/proddetail/copper-scrap-wire-22566049930.html?pos=37&kwd=copper,Copper Wire Scrap
Copper Wire Scrap,₹480/ Kg,https://www.indiamart.com/proddetail/copper-wire-scrap-21932821997.html?pos=38&kwd=copper,Copper Wire Scrap
"99.9% Copper Scrap, For Electric Wire, Grade: Grade A",₹780/ Kg,https://www.indiamart.com/proddetail/copper-scrap-22557030512.html?pos=39&kwd=copper,Copper Wire Scrap
"Copper Wire Scrap, Grade: AA",₹700/ Kg,https://www.indiamart.com/proddetail/copper-wire-scrap-2850028577091.html?pos=40&kwd=copper,Copper Wire Scrap
Copper Tube scrap,"₹1,200/ Kg",https://www.indiamart.com/proddetail/copper-tube-scrap-2851910354112.html?pos=42&kwd=copper,Copper Wire Scrap
"99.97 % Red Copper Millberry Scrap, For Electric Wire, Grade: Grade A",₹690/ Kg,https://www.indiamart.com/proddetail/copper-millberry-scrap-21949719873.html?pos=43&kwd=copper,Copper Wire Scrap
Nickel Scrap,"₹1,000/ Kg",https://www.indiamart.com/proddetail/nickel-scrap-23261181573.html?pos=44&kwd=copper,Copper Wire Scrap
"Alluminium Extrusion Scrap 6063, Packaging Type: Press",₹115/ Metric Ton,https://www.indiamart.com/proddetail/alluminium-extrusion-scrap-6063-22683175233.html?pos=45.1&kwd=copper,Copper Wire Scrap
"Red Copper Alloy Scrap, Packaging Type: Loose",₹500/ Kilogram,https://www.indiamart.com/proddetail/copper-alloy-scrap-4230573248.html?pos=48&kwd=copper,Copper Wire Scrap
"Plate Copper Sheet Scrap, Packaging Size: 1000 Sheets Per Pack, GSM: 70 GSM",₹525/ Kilogram,https://www.indiamart.com/proddetail/copper-sheet-scrap-21034783733.html?pos=49&kwd=copper,Copper Wire Scrap
"Granules Copper Metal Turning, For Laboratory Chemicals,Catalysts, Size: 18 Mesh",₹830/ Kg,https://www.indiamart.com/proddetail/copper-metal-turning-22241200997.html?pos=51&kwd=copper,Copper Wire Scrap
"Furnace Coil Copper Turn, For Induction Melting And Heating Eqipment","₹1,100/ KG",https://www.indiamart.com/proddetail/furnace-coil-copper-turn-13427258348.html?pos=52&kwd=copper,Copper Wire Scrap
"99.98-99.99% Copper Wire Scrap, Packaging Size: Bags",₹360/ Kg,https://www.indiamart.com/proddetail/copper-wire-scrap-22603424455.html?pos=53&kwd=copper,Copper Wire Scrap
"Copper Cable Wire Scrap, 1000 kg, Packaging Type: Sack",₹720/ Kg,https://www.indiamart.com/proddetail/copper-cable-wire-scrap-2851617292573.html?pos=54&kwd=copper,Copper Wire Scrap
"Copper Scrap, For Electric Wire, Packaging Size: 100 Kg",₹600/ Kilogram,https://www.indiamart.com/proddetail/copper-scrap-2852037853991.html?pos=56&kwd=copper,Copper Wire Scrap
Steel Tyre Wire Scrap,₹42/ Kg,,Copper Wire Scrap
"Iron Pavda Cutting Scrap, For Metal Industry, Packaging Type: Loose",₹35/ Kg,https://www.indiamart.com/proddetail/pavda-cutting-scrap-4057714048.html?pos=59&kwd=copper,Copper Wire Scrap
"Steel Tire Wire Scrap, Packaging Type: Loose, Bars Offcuts",₹14/ Kilogram,https://www.indiamart.com/proddetail/steel-tire-wire-scrap-6959093362.html?pos=60&kwd=copper,Copper Wire Scrap
Nicrome Nichrome Scrap,"₹1,300/ Kilogram",https://www.indiamart.com/proddetail/nichrome-scrap-15430165448.html?pos=61&kwd=copper,Copper Wire Scrap
"Nichrome Wire Scrap, Grade: Grade A","₹1,750/ Kg",https://www.indiamart.com/proddetail/nichrome-wire-scrap-2851258530033.html?pos=62&kwd=copper,Copper Wire Scrap
"Mild Steel Ms Skull Scrap, For Metal Industry, Packaging Type: Loose","₹28,000/ Tonne",https://www.indiamart.com/proddetail/ms-skull-scrap-2850315998062.html?pos=63&kwd=copper,Copper Wire Scrap
