category,city,mean,min,max,median
pet-bottle-flake,Hyderabad ,41.0,30.0,52.0,41.0
pet-bottle-flake,Indore ,48.2,32.0,55.0,50.0
pet-bottle-flake,"Industrial Area Mundrigi, Ballari ",40.0,40.0,40.0,40.0
pet-bottle-flake,"Industrial Area, Delhi ",45.0,45.0,45.0,45.0
pet-bottle-flake,Jaipur ,65.8,45.0,104.0,55.0
pet-bottle-flake,Jalgaon ,86.0,86.0,86.0,86.0
pet-bottle-flake,Jaunpur ,42.0,42.0,42.0,42.0
pet-bottle-flake,"Jayapuram, Tindivanam, Dist. Villupuram ",64.0,64.0,64.0,64.0
pet-bottle-flake,"Jhagadia, Surat ",60.0,60.0,60.0,60.0
pet-bottle-flake,Jorhat ,45.0,45.0,45.0,45.0
pet-bottle-flake,Junagadh ,75.0,75.0,75.0,75.0
pet-bottle-flake,"Kabirganj, Etawah ",58.0,58.0,58.0,58.0
pet-bottle-flake,"Kalbadevi, Mumbai ",53.0,53.0,53.0,53.0
pet-bottle-flake,"Kalol, Dist. Gandhi Nagar ",78.0,78.0,78.0,78.0
pet-bottle-flake,"Kalol, Kalol Gandhinagar District ",90.0,90.0,90.0,90.0
pet-bottle-flake,"Kammanahalli, Bengaluru ",47.0,47.0,47.0,47.0
pet-bottle-flake,"Kanakapura, Dist. Ramanagar ",50.0,50.0,50.0,50.0
pet-bottle-flake,"Kandivali West, Mumbai ",45.0,45.0,45.0,45.0
pet-bottle-flake,"Kanhangad, Dist. Kasargod ",48.0,48.0,48.0,48.0
pet-bottle-flake,"Kanyapur, Asansol, Dist. Paschim Bardhaman ",68.0,68.0,68.0,68.0
pet-bottle-flake,"Karur, Dist. Tiruchirappalli ",53.0,53.0,53.0,53.0
pet-bottle-flake,"Kasaragod, Dist. Kasargod ",48.0,48.0,48.0,48.0
pet-bottle-flake,"Katraj, Pune ",35.0,35.0,35.0,35.0
pet-bottle-flake,"Kelva East, Palghar, Dist. Thane ",55.0,55.0,55.0,55.0
pet-bottle-flake,"Kharghar, Navi Mumbai, Dist. Thane ",42.0,42.0,42.0,42.0
pet-bottle-flake,"Kolappakkam, Porur, Chennai ",55.44,55.44,55.44,55.44
pet-bottle-flake,Kolhapur ,35.0,35.0,35.0,35.0
pet-bottle-flake,Kolkata ,56.0,52.0,60.0,56.0
pet-bottle-flake,"Koramangala, Bengaluru ",60.0,60.0,60.0,60.0
pet-bottle-flake,"Kumaraswamy Layout, Bengaluru ",65.0,65.0,65.0,65.0
pet-bottle-flake,"Kumblagodu Industrial Area, Bengaluru ",42.0,42.0,42.0,42.0
pet-bottle-flake,"Lalbagh, Murshidabad ",55.0,55.0,55.0,55.0
pet-bottle-flake,Ludhiana ,35.0,35.0,35.0,35.0
pet-bottle-flake,Madurai ,41.0,41.0,41.0,41.0
pet-bottle-flake,"Mahim, Mumbai ",62.0,62.0,62.0,62.0
pet-bottle-flake,"Manali, Tiruvallur ",70.0,70.0,70.0,70.0
pet-bottle-flake,"Mangalore, Dist. Dakshina Kannada ",50.0,50.0,50.0,50.0
pet-bottle-flake,Mansa ,30.0,30.0,30.0,30.0
pet-bottle-flake,"Matunga, Mumbai ",400.0,400.0,400.0,400.0
pet-bottle-flake,"Meenakshi Amman Nagar, Madurai ",37.0,37.0,37.0,37.0
pet-bottle-flake,"Mehdipatnam, Hyderabad ",45.0,45.0,45.0,45.0
pet-bottle-flake,Mehsana ,60.0,60.0,60.0,60.0
pet-bottle-flake,"Moongilthuraipattu, Tiruvannamalai ",49.0,49.0,49.0,49.0
pet-bottle-flake,Moradabad ,53.0,53.0,53.0,53.0
pet-bottle-flake,"Moraiya Village, Wadhwan, Dist. Surendra Nagar ",55.0,55.0,55.0,55.0
pet-bottle-flake,"Morar Near Slp College, Gwalior ",43.0,43.0,43.0,43.0
pet-bottle-flake,Morbi ,57.6,50.0,70.0,56.0
pet-bottle-flake,"Mubarakpur, Delhi ",52.5,45.0,60.0,52.5
pet-bottle-flake,"Muli, Surendranagar, Dist. Surendra Nagar ",80.0,80.0,80.0,80.0
pet-bottle-flake,"Mulund, Mumbai ",63.0,63.0,63.0,63.0
pet-bottle-flake,Mumbai ,76.33333333333333,35.0,160.0,53.5
pet-bottle-flake,"Mundaka, Delhi ",85.0,85.0,85.0,85.0
pet-bottle-flake,"Mundur, Thrissur ",50.0,50.0,50.0,50.0
pet-bottle-flake,"Mungra Badshapur, Prayagraj ",46.0,46.0,46.0,46.0
pet-bottle-flake,Nalgonda ,65.0,65.0,65.0,65.0
pet-bottle-flake,"Nangloi, New Delhi ",56.0,55.0,57.0,56.0
pet-bottle-flake,"Narela, Delhi ",25.0,25.0,25.0,25.0
pet-bottle-flake,"Narendrapur, South 24 Parganas ",66.0,66.0,66.0,66.0
pet-bottle-flake,Nashik ,45.0,45.0,45.0,45.0
pet-bottle-flake,"Nattarkulam, Tirunelveli ",49.0,49.0,49.0,49.0
pet-bottle-flake,"Naubasta, Kanpur, Dist. Kanpur Nagar ",42.0,42.0,42.0,42.0
pet-bottle-flake,Navsari ,55.0,55.0,55.0,55.0
pet-bottle-flake,"Near Kohinoor Cinema, Jaipur ",45.0,45.0,45.0,45.0
pet-bottle-flake,"Near Mother Dairy, Bengaluru ",33.0,33.0,33.0,33.0
pet-bottle-flake,"Near Narayana, E-techno School, Yelahanka Newtown, Bengaluru ",35.0,35.0,35.0,35.0
pet-bottle-flake,"Near Paras Bhatta, Etawah ",51.0,51.0,51.0,51.0
pet-bottle-flake,New Delhi ,61.0,40.0,98.0,60.0
pet-bottle-flake,"New Jagrati Nagar, Gwalior ",53.0,53.0,53.0,53.0
pet-bottle-flake,"New Raipur, Dist. Raipur ",56.0,56.0,56.0,56.0
pet-bottle-flake,Nizamabad ,45.0,45.0,45.0,45.0
pet-bottle-flake,North 24 Parganas ,47.0,47.0,47.0,47.0
pet-bottle-flake,"Nuh, Dist. Gurugram ",60.0,60.0,60.0,60.0
pet-bottle-flake,"O, Bhopal ",34.0,34.0,34.0,34.0
pet-bottle-flake,"Odhav Ring Road, Ahmedabad ",67.0,67.0,67.0,67.0
pet-bottle-flake,"Odhav, Ahmedabad ",60.0,60.0,60.0,60.0
pet-bottle-flake,"Old Malakpet, Hyderabad ",45.0,45.0,45.0,45.0
pet-bottle-flake,"Old RTO, Morbi ",53.0,53.0,53.0,53.0
pet-bottle-flake,"Om Nagar, Gadag ",25.0,25.0,25.0,25.0
pet-bottle-flake,"POONAMALAE, Kilpennathur, Dist. Tiruvannamalai ",45.0,45.0,45.0,45.0
pet-bottle-flake,"Paddhari, Rajkot ",45.0,45.0,45.0,45.0
pet-bottle-flake,"Palayapatti, Thanjavur ",45.0,45.0,45.0,45.0
pet-bottle-flake,"Palghar, Dist. Thane ",55.0,55.0,55.0,55.0
pet-bottle-flake,"Panvel, Raigad ",40.0,40.0,40.0,40.0
pet-bottle-flake,"Park Street Area, Kolkata ",38.0,38.0,38.0,38.0
pet-bottle-flake,"Parli, Dist. Beed ",38.0,38.0,38.0,38.0
pet-bottle-flake,"Pataudi Road, Rewari ",52.0,52.0,52.0,52.0
pet-bottle-flake,"Pawar Section, Badlapur, Dist. Thane ",50.0,50.0,50.0,50.0
pet-bottle-flake,"Pedda Amberpet, Rangareddy ",500.0,500.0,500.0,500.0
pet-bottle-flake,"Poonamallee, Chennai ",53.0,53.0,53.0,53.0
pet-bottle-flake,Pune ,45.0,45.0,45.0,45.0
pet-bottle-flake,"Qutubllapur, Rangareddy ",42.0,42.0,42.0,42.0
pet-bottle-flake,"R. S. Plaza Beta, Delhi ",51.0,51.0,51.0,51.0
pet-bottle-flake,"RIICO Industrial Area, Sriganganagar, Dist. Ganganagar ",39.0,39.0,39.0,39.0
pet-bottle-flake,"RS Puram, Coimbatore ",30.0,30.0,30.0,30.0
pet-bottle-flake,"Raigad, Panvel, Raigad ",42.0,42.0,42.0,42.0
pet-bottle-flake,Rajkot ,53.2,47.0,60.0,52.0
pet-bottle-flake,"Ram Dham Deval Reni Gate, Merta City, Dist. Nagaur ",47.0,47.0,47.0,47.0
pet-bottle-flake,"Ramol, Mehsana ",100.0,100.0,100.0,100.0
pet-bottle-flake,Ranchi ,40.0,40.0,40.0,40.0
pet-bottle-flake,Rangareddy ,65.0,65.0,65.0,65.0
pet-bottle-flake,"Ranjeet Nagar, Bharatpur ",62.0,62.0,62.0,62.0
pet-bottle-flake,"Rasipuram, Koonavelampatti, Dist. Namakkal ",42.0,42.0,42.0,42.0
pet-bottle-flake,"S. P. Ring Road, Vadodara ",45.0,45.0,45.0,45.0
pet-bottle-flake,"SIDCO, Cuddalore ",54.0,54.0,54.0,54.0
pet-bottle-flake,Sagar ,45.0,45.0,45.0,45.0
pet-bottle-flake,"Saily, Silvassa, Dist. Dadra and Nagar Haveli and Daman and Diu ",45.0,45.0,45.0,45.0
pet-bottle-flake,"Sangmeshwar, Ratnagiri ",45.0,45.0,45.0,45.0
pet-bottle-flake,"Santosh Nagar Colony, Kurnool ",60.0,60.0,60.0,60.0
pet-bottle-flake,"Sanwer Road Industrial Area, Indore ",68.0,57.0,79.0,68.0
pet-bottle-flake,"Sanwer Road, Indore ",52.0,52.0,52.0,52.0
pet-bottle-flake,"Sarai Tarin, Sambhal, Dist. Moradabad ",60.0,60.0,60.0,60.0
pet-bottle-flake,"Sarita Vihar, Delhi ",51.0,51.0,51.0,51.0
pet-bottle-flake,"Saroli, Surat ",52.0,52.0,52.0,52.0
pet-bottle-flake,"School Lane, Panipat ",65.0,65.0,65.0,65.0
pet-bottle-flake,"Sector 128, Noida, Dist. Gautam Buddha Nagar ",52.0,52.0,52.0,52.0
pet-bottle-flake,"Sector-125, Mohali ",33.0,33.0,33.0,33.0
pet-bottle-flake,"Shahapur, Asangaon, Dist. Thane ",40.0,40.0,40.0,40.0
pet-bottle-flake,Shahjahanpur ,57.0,57.0,57.0,57.0
pet-bottle-flake,"Sherpur, Ludhiana ",56.0,56.0,56.0,56.0
pet-bottle-flake,"Shiv Panchayat Nagar, Yerkheda, Dist. Nagpur ",48.0,48.0,48.0,48.0
pet-bottle-flake,"Siliguri, Dist. Darjeeling ",50.5,46.0,55.0,50.5
pet-bottle-flake,"Sinnar, Dist. Nashik ",32.0,32.0,32.0,32.0
pet-bottle-flake,"Sonapur, Mumbai ",65.0,65.0,65.0,65.0
pet-bottle-flake,"Songadh, Dist. Tapi ",57.0,57.0,57.0,57.0
pet-bottle-flake,Sonipat ,64.0,64.0,64.0,64.0
pet-bottle-flake,"Sri Ramachandra Mahal, Chennai ",45.0,45.0,45.0,45.0
pet-bottle-flake,"Srinagar Colony, Hyderabad ",90.0,90.0,90.0,90.0
pet-bottle-flake,"Subhash Nagar, Sagar ",52.0,52.0,52.0,52.0
pet-bottle-flake,"Suntikoppa, Coorg, Dist. Kodagu ",53.0,53.0,53.0,53.0
pet-bottle-flake,Surat ,47.4,25.0,70.0,45.0
pet-bottle-flake,"Surendranagar, Dist. Surendra Nagar ",63.0,63.0,63.0,63.0
pet-bottle-flake,"Suri, Dist. Birbhum ",30.0,30.0,30.0,30.0
pet-bottle-flake,"Taltala, Kolkata ",40.0,40.0,40.0,40.0
pet-bottle-flake,"Tardeo, Mumbai ",70.0,70.0,70.0,70.0
pet-bottle-flake,Thane ,54.0,45.0,62.0,55.0
pet-bottle-flake,"Thevaram, Dist. Theni ",58.0,58.0,58.0,58.0
pet-bottle-flake,"Thummapala, Visakhapatnam, Anakapalli, Dist. Visakhapatnam ",35.0,35.0,35.0,35.0
pet-bottle-flake,"Tijara, Dist. Alwar ",50.0,50.0,50.0,50.0
pet-bottle-flake,"Timbdi, Morbi ",51.0,51.0,51.0,51.0
pet-bottle-flake,Tinsukia ,60.0,60.0,60.0,60.0
pet-bottle-flake,"Ulhasnagar, Dist. Thane ",40.0,40.0,40.0,40.0
pet-bottle-flake,"Uttam Sugar Mills, Bijnor ",45.0,45.0,45.0,45.0
pet-bottle-flake,"VPO Sohati, Sonipat ",48.0,48.0,48.0,48.0
pet-bottle-flake,Vadodara ,42.0,42.0,42.0,42.0
pet-bottle-flake,Valsad ,30.0,30.0,30.0,30.0
pet-bottle-flake,"Vapi, Dist. Valsad ",50.0,50.0,50.0,50.0
pet-bottle-flake,"Vasai East, Mumbai ",65.0,65.0,65.0,65.0
pet-bottle-flake,"Vasai Pata, Mumbai ",50.0,50.0,50.0,50.0
pet-bottle-flake,"Vasai Virar, Dist. Thane ",40.0,40.0,40.0,40.0
pet-bottle-flake,"Vasant Vihar, Karnal ",50.0,50.0,50.0,50.0
pet-bottle-flake,"Veerappampalayam, Erode ",45.0,45.0,45.0,45.0
pet-bottle-flake,"Vijay Nagar, Alwar ",40.0,40.0,40.0,40.0
pet-bottle-flake,"Village Karanj, Surat ",32.0,32.0,32.0,32.0
pet-bottle-flake,"Vinayaka Nagar, Jeedimetla, Hyderabad ",32.0,32.0,32.0,32.0
pet-bottle-flake,Virudhunagar ,54.0,54.0,54.0,54.0
pet-bottle-flake,"Vishwas Nagar, Delhi ",56.0,56.0,56.0,56.0
pet-bottle-flake,"Waluj MIDC, Gangapur, Dist. Aurangabad ",52.0,52.0,52.0,52.0
pet-bottle-flake,"Waluj, Aurangabad ",450.0,450.0,450.0,450.0
pet-bottle-flake,Warangal ,45.0,45.0,45.0,45.0
pet-bottle-flake,"chilakaluripet, Guntur ",35.0,35.0,35.0,35.0
pet-bottle-flake,"gohalpur, Jabalpur ",65.0,65.0,65.0,65.0
pet-bottle-flake,"india, Vasco Da Gama, Dist. South Goa ",40.0,40.0,40.0,40.0
pet-bottle-flake,"near hunman Mandir, New Delhi ",45.0,45.0,45.0,45.0
pet-bottle-flake,"opp, Adarsh Silver estate, Ahmedabad ",54.0,54.0,54.0,54.0
pet-bottle-flake,"parvathipuram, Cuddalore ",50.0,50.0,50.0,50.0
pet-bottle-flake,"puliyara road, Kovilpatti, Dist. Tuticorin ",65.0,65.0,65.0,65.0
pet-bottle-flake,"sachin, Surat ",75.0,75.0,75.0,75.0
pet-bottle-flake,"vijaynagar, Bengaluru ",40.0,40.0,40.0,40.0
pet-bottle-flake,"vishwas nagar, Ujjain ",47.0,47.0,47.0,47.0
pet-bottle-scrap,"Ambur, Dist. Vellore ",30.0,30.0,30.0,30.0
pet-bottle-scrap,Basti ,38.0,38.0,38.0,38.0
pet-bottle-scrap,Bhavnagar ,222.0,222.0,222.0,222.0
pet-bottle-scrap,Chennai ,35.5,35.0,36.0,35.5
pet-bottle-scrap,"Fort, Mumbai ",48.0,48.0,48.0,48.0
pet-bottle-scrap,"Gandhidham, Dist. Kachchh ",40.0,40.0,40.0,40.0
pet-bottle-scrap,Hoshangabad ,35.0,35.0,35.0,35.0
pet-bottle-scrap,Hyderabad ,50.0,50.0,50.0,50.0
pet-bottle-scrap,Indore ,52.333333333333336,32.0,75.0,50.0
pet-bottle-scrap,Jaipur ,28.0,28.0,28.0,28.0
pet-bottle-scrap,"Kadi, Dist. Mehsana ",40.0,40.0,40.0,40.0
pet-bottle-scrap,Morbi ,35.0,35.0,35.0,35.0
pet-bottle-scrap,Mumbai ,160.0,160.0,160.0,160.0
pet-bottle-scrap,New Delhi ,56.0,56.0,56.0,56.0
pet-bottle-scrap,Prayagraj ,61.0,61.0,61.0,61.0
pet-bottle-scrap,"Rampur, Raigarh ",50.0,50.0,50.0,50.0
pet-bottle-scrap,Sangrur ,39.0,39.0,39.0,39.0
pet-bottle-scrap,"Sihor, Dist. Bhavnagar ",36.0,36.0,36.0,36.0
pet-bottle-scrap,"Tardeo, Mumbai ",57.0,57.0,57.0,57.0
pet-bottle-scrap,Thane ,45.0,45.0,45.0,45.0
pet-bottle-scrap,Valsad ,55.0,55.0,55.0,55.0
pet-bottle-scrap,"Veerappampalayam, Erode ",37.0,37.0,37.0,37.0
pipe-scrap,Agra ,46.0,46.0,46.0,46.0
pipe-scrap,Ahmedabad ,44.333333333333336,33.0,50.0,50.0
pipe-scrap,"Belurmath, Howrah ",46.0,46.0,46.0,46.0
pipe-scrap,Bhavnagar ,500.0,500.0,500.0,500.0
pipe-scrap,"Bhiwadi, Dist. Alwar ",50.0,50.0,50.0,50.0
pipe-scrap,"Bhiwandi, Dist. Thane ",82.0,82.0,82.0,82.0
pipe-scrap,Chennai ,178.0,178.0,178.0,178.0
pipe-scrap,"Dhrol, Dist. Jamnagar ",77.0,77.0,77.0,77.0
pipe-scrap,Faridabad ,80.0,80.0,80.0,80.0
pipe-scrap,Ghaziabad ,110.0,110.0,110.0,110.0
pipe-scrap,"Gursarai, Dist. Jhansi ",50.0,50.0,50.0,50.0
pipe-scrap,Howrah ,200.0,200.0,200.0,200.0
pipe-scrap,Indore ,61.0,61.0,61.0,61.0
pipe-scrap,"Industrial Area, Jalandhar ",500.0,500.0,500.0,500.0
pipe-scrap,"Kiraoli, Dist. Agra ",65.0,65.0,65.0,65.0
pipe-scrap,Kolkata ,70.0,70.0,70.0,70.0
pipe-scrap,"Kumbharwada, Bhavnagar ",100.0,100.0,100.0,100.0
pipe-scrap,Lucknow ,39.0,39.0,39.0,39.0
pipe-scrap,"Makarpura, Vadodara ",41.0,41.0,41.0,41.0
pipe-scrap,Mumbai ,170.0,170.0,170.0,170.0
pipe-scrap,"Narasingapuram Vellore District, Dist. Vellore ",46.0,46.0,46.0,46.0
pipe-scrap,"Pollachi, Dist. Coimbatore ",40.0,40.0,40.0,40.0
pipe-scrap,"Sama Savli Road, Vadodara ",60.0,60.0,60.0,60.0
pipe-scrap,"Tardeo, Mumbai ",62.0,62.0,62.0,62.0
pipe-scrap,"bawana, Delhi ",42.0,42.0,42.0,42.0
pipe-scrap,"kesharbagh, Lucknow ",35.0,35.0,35.0,35.0
pp-scrap,"Bawana, New Delhi ",49.5,49.0,50.0,49.5
pp-scrap,Chennai ,45.0,45.0,45.0,45.0
pp-scrap,Delhi ,95.0,95.0,95.0,95.0
pp-scrap,"General Ganj, Kanpur, Dist. Kanpur Nagar ",90.0,90.0,90.0,90.0
pp-scrap,Hisar ,80.0,80.0,80.0,80.0
pp-scrap,"Indira Nagar, Deesa, Dist. Banaskantha ",45.0,45.0,45.0,45.0
pp-scrap,Indore ,55.0,40.0,70.0,55.0
pp-scrap,Jalgaon ,39.0,39.0,39.0,39.0
pp-scrap,Kolkata ,57.5,45.0,70.0,57.5
pp-scrap,New Delhi ,67.66666666666667,55.0,90.0,58.0
pp-scrap,"Palam Colony, New Delhi ",56.0,56.0,56.0,56.0
pp-scrap,"Parvat Patia, Dumbhal, Surat ",40.0,40.0,40.0,40.0
pp-scrap,"Rohini, Delhi ",41.0,41.0,41.0,41.0
pp-scrap,"Sangam Vihar, New Delhi ",50.0,50.0,50.0,50.0
pp-scrap,"Tardeo, Mumbai ",65.0,65.0,65.0,65.0
pp-scrap,Thane ,42.5,30.0,55.0,42.5
pp-scrap,"Thane West, Mumbai ",70.0,70.0,70.0,70.0
pp-scrap,"Village Karala, New Delhi ",40.0,40.0,40.0,40.0
pp-scrap,"bagdi market, Kolkata ",95.0,95.0,95.0,95.0
pp-scrap,"behind, Nashik ",65.0,65.0,65.0,65.0
rail-scrap,Ahmedabad ,60.5,29.0,100.0,56.5
rail-scrap,"Ayodhya Gram, Hubli, Dist. Dharwad ",35.0,35.0,35.0,35.0
rail-scrap,Bengaluru ,61.998,61.998,61.998,61.998
rail-scrap,"Bhagwanpur, Dist. Haridwar ",22.0,22.0,22.0,22.0
rail-scrap,"Bhavani Nagar, Hubli, Dist. Dharwad ",45.0,45.0,45.0,45.0
rail-scrap,"Bhilai, Dist. Durg ",48.0,48.0,48.0,48.0
rail-scrap,"Bokaro Steel City, Dist. Bokaro ",42.0,42.0,42.0,42.0
rail-scrap,"Chembur East, Mumbai ",32.0,32.0,32.0,32.0
rail-scrap,Chennai ,65.0,65.0,65.0,65.0
rail-scrap,"Deoband, Dist. Saharanpur ",128.0,128.0,128.0,128.0
rail-scrap,Durg ,35.0,35.0,35.0,35.0
rail-scrap,"Fafadih,Raipur, Raipur ",27.0,27.0,27.0,27.0
rail-scrap,"Friends Colony, Nagpur ",23.0,23.0,23.0,23.0
rail-scrap,"Ghatsila, Dist. East Singhbhum ",43.5,43.5,43.5,43.5
rail-scrap,Ghaziabad ,35.0,28.0,42.0,35.0
rail-scrap,"Green Park, Bokaro Steel City, Dist. Bokaro ",39.0,39.0,39.0,39.0
rail-scrap,Gurugram ,46.0,46.0,46.0,46.0
rail-scrap,"Hadapsar, Pune ",43.0,43.0,43.0,43.0
rail-scrap,Jaipur ,51.0,51.0,51.0,51.0
rail-scrap,"Jamalpur, Dist. Munger ",42.0,42.0,42.0,42.0
rail-scrap,"Jeedimetla, Hyderabad ",50.0,50.0,50.0,50.0
rail-scrap,"Kalampalayam, Coimbatore ",40.0,40.0,40.0,40.0
rail-scrap,Kolkata ,39.0,39.0,39.0,39.0
rail-scrap,Kollam ,50.0,50.0,50.0,50.0
rail-scrap,"Krishnai Nagar, Nashik ",40.3,40.3,40.3,40.3
rail-scrap,"Light Industrial Area, Bhilai, Dist. Durg ",30.0,30.0,30.0,30.0
rail-scrap,Lucknow ,124.0,124.0,124.0,124.0
rail-scrap,Ludhiana ,44.0,44.0,44.0,44.0
rail-scrap,"Makarpura, Vadodara ",36.0,36.0,36.0,36.0
rail-scrap,"Mandi Gobindgarh, Dist. Fatehgarh Sahib ",38.2,38.2,38.2,38.2
rail-scrap,"Mandra Kuppam, Virudhachalam, Dist. Cuddalore ",35.0,35.0,35.0,35.0
rail-scrap,"Masjid Bunder, Mumbai ",92.0,92.0,92.0,92.0
rail-scrap,"Mokama, Patna ",47.0,47.0,47.0,47.0
rail-scrap,Mumbai ,29.0,23.0,35.0,29.0
rail-scrap,"Mundka, New Delhi ",50.0,50.0,50.0,50.0
rail-scrap,Nagapattinam ,29.0,29.0,29.0,29.0
rail-scrap,Nainital ,50.0,50.0,50.0,50.0
rail-scrap,"Naroada, Ahmedabad ",41.5,41.5,41.5,41.5
rail-scrap,"Naroda, Ahmedabad ",41.0,41.0,41.0,41.0
rail-scrap,"Narolgam, Ahmedabad ",25.0,25.0,25.0,25.0
rail-scrap,"Odhav, Ahmedabad ",30.0,30.0,30.0,30.0
rail-scrap,"Pasighat, Dist. East Siang ",126.0,126.0,126.0,126.0
rail-scrap,"Pitraich, Gorakhpur ",60.0,60.0,60.0,60.0
rail-scrap,Pune ,36.0,36.0,36.0,36.0
rail-scrap,Raigarh ,46.0,46.0,46.0,46.0
rail-scrap,Raipur ,55.0,55.0,55.0,55.0
rail-scrap,"SADHU VASWANI ROAD, Rajkot ",35.0,35.0,35.0,35.0
rail-scrap,"Sadar Road, Jhansi ",60.0,60.0,60.0,60.0
rail-scrap,Sas Nagar ,41.0,41.0,41.0,41.0
rail-scrap,Satna ,50.0,50.0,50.0,50.0
rail-scrap,"Satsang Bhawan, Mandi Gobindgarh, Dist. Fatehgarh Sahib ",28.0,28.0,28.0,28.0
rail-scrap,"Sewri (east), Mumbai ",65.0,65.0,65.0,65.0
rail-scrap,"Sitabuldi, Nagpur ",38.0,38.0,38.0,38.0
rail-scrap,Siwan ,44.0,44.0,44.0,44.0
rail-scrap,Thanjavur ,45.0,45.0,45.0,45.0
rail-scrap,Unnao ,41.0,41.0,41.0,41.0
rail-scrap,"Vikas School Road, Vijayawada, Dist. Krishna ",65.0,65.0,65.0,65.0
rail-scrap,"near Bajrang timber, Bhilai, Dist. Durg ",40.0,40.0,40.0,40.0
rail-scrap,"patiala Road, Near Barkley Hundai, Sas Nagar ",29.0,29.0,29.0,29.0
ram-scrap,Anantapur ,600.0,600.0,600.0,600.0
ram-scrap,Bengaluru ,20.566,20.566,20.566,20.566
ram-scrap,Cachar ,120.0,120.0,120.0,120.0
ram-scrap,Delhi ,120.0,120.0,120.0,120.0
ram-scrap,Durg ,400.0,400.0,400.0,400.0
ram-scrap,"Fort, Mumbai ",300.0,300.0,300.0,300.0
ram-scrap,"Ghaziabad, Uttar Pradesh, Ghaziabad ",30.0,30.0,30.0,30.0
ram-scrap,Kolkata ,300.0,300.0,300.0,300.0
ram-scrap,"Liluah, Howrah ",200.0,200.0,200.0,200.0
ram-scrap,"Malki, Shillong, Dist. East Khasi Hills ",120.0,120.0,120.0,120.0
ram-scrap,"Mehrauli, New Delhi ",100.0,100.0,100.0,100.0
ram-scrap,"Near Kurumbapalayam, Chennai ",200.0,200.0,200.0,200.0
ram-scrap,"New Mustafabad, New Delhi ",100.0,100.0,100.0,100.0
ram-scrap,"New Sabzi Mandi Azad Pur, Hoskote, Dist. Bengaluru ",55.0,55.0,55.0,55.0
ram-scrap,"Park Town, Chennai ",300.0,300.0,300.0,300.0
ram-scrap,"Pithampur Industrial Area, Dhar ",50.0,50.0,50.0,50.0
ram-scrap,"S.P. Road Cross, Bengaluru ",200.0,200.0,200.0,200.0
ram-scrap,"Silbharal, Guwahati, Dist. Kamrup ",120.0,120.0,120.0,120.0
ram-scrap,"Tiruvannur, Kozhikode ",300.0,300.0,300.0,300.0
scrap-batteries,"Aasaf Ali  Road Old, Delhi ",100.0,100.0,100.0,100.0
scrap-batteries,Ahmedabad ,181.66666666666666,95.0,350.0,100.0
scrap-batteries,"Ambattur, Chennai ",95.0,95.0,95.0,95.0
scrap-batteries,"Anand Udyog Sankul, Thane ",500.0,500.0,500.0,500.0
scrap-batteries,"Ashok Nagar, Hyderabad ",95.0,95.0,95.0,95.0
scrap-batteries,"Azamshah Layout, Nagpur ",90.0,90.0,90.0,90.0
scrap-batteries,"Baddi, Dist. Solan ",50.0,50.0,50.0,50.0
scrap-batteries,"Bahadurpura, Hyderabad ",75.0,75.0,75.0,75.0
scrap-batteries,"Bahalgarh, Sonipat ",120.0,120.0,120.0,120.0
scrap-batteries,"Balasore, Dist. Baleswar ",65.0,65.0,65.0,65.0
scrap-batteries,"Baleshwar, Dist. Baleswar ",80.0,80.0,80.0,80.0
scrap-batteries,"Beldanga, Kolkata ",320.0,320.0,320.0,320.0
scrap-batteries,Bengaluru ,95.66666666666667,55.0,150.0,95.5
scrap-batteries,"Bhiwandi, Dist. Thane ",230.0,230.0,230.0,230.0
scrap-batteries,"Bhojpur Dharampur, Moradabad ",80.0,80.0,80.0,80.0
scrap-batteries,Bhopal ,90.0,90.0,90.0,90.0
scrap-batteries,"Bhuleshwar, Mumbai ",101.0,101.0,101.0,101.0
scrap-batteries,"Bibi Bagan Lane, Tangra, Kolkata ",35.0,35.0,35.0,35.0
scrap-batteries,"Bihar , India, Patna ",150.0,150.0,150.0,150.0
scrap-batteries,"Biswaspara, Howrah ",390.0,390.0,390.0,390.0
scrap-batteries,Chennai ,109.75,100.0,115.0,112.0
scrap-batteries,"Chennai,  Tamilnadu, Tiruvallur ",50.0,50.0,50.0,50.0
scrap-batteries,"Chikhali, Pune ",35.0,35.0,35.0,35.0
scrap-batteries,"Chikhli, Pune ",200.0,200.0,200.0,200.0
scrap-batteries,"Chirgaon, Dist. Jhansi ",88.0,88.0,88.0,88.0
scrap-batteries,Cuttack ,94.0,94.0,94.0,94.0
scrap-batteries,"Dabua Colony, Faridabad ",83.0,83.0,83.0,83.0
scrap-batteries,"Dadri, Gautam Budh Nagar, Dist. Gautam Buddha Nagar ",45.0,45.0,45.0,45.0
scrap-batteries,"Daltonganj, Dist. Palamau ",130.0,130.0,130.0,130.0
scrap-batteries,"Danapur Nizamat, Rajgir, Dist. Nalanda ",100.0,100.0,100.0,100.0
scrap-batteries,Delhi ,114.0,113.0,115.0,114.0
scrap-batteries,Deoria ,90.0,90.0,90.0,90.0
scrap-batteries,"Devi Lal Complex, Panipat ",350.0,350.0,350.0,350.0
scrap-batteries,"Dewas Naka, Indore ",105.0,105.0,105.0,105.0
scrap-batteries,"Dhoomanganj, Prayagraj ",100.0,100.0,100.0,100.0
